Title: The Transit Light Curve Project. V. System Parameters and Stellar 
       Rotation Period of HD 189733  
Authors: Winn J.N., Holman M.J., Henry G.W., Roussanova A., Enya K., Yoshii Y.,
         Shporer A., Mazeh T., Johnson .A., Narita N., Suto Y. 
Table: Photometry of HD 189733
================================================================================
Byte-by-byte Description of file: datafile2.txt
--------------------------------------------------------------------------------
   Bytes Format Units   Label   Explanations
--------------------------------------------------------------------------------
   1- 12 A12    ---     Tele    Telescope 
  14- 20 A7     ---     Filter  Filter 
  22- 34 F13.5  d       HJD     Heliocentric Julian Date of mid-exposure
  36- 41 F6.4   ---     RFlux   Relative flux 
  43- 48 F6.4   ---   e_RFlux   Uncertainty in RFlux
--------------------------------------------------------------------------------
T10 APT 0.8m (b+y)/2 2453702.64537 0.9927 0.0058 
T10 APT 0.8m (b+y)/2 2453702.64627 1.0015 0.0058 
T10 APT 0.8m (b+y)/2 2453702.64727 0.9973 0.0058 
T10 APT 0.8m (b+y)/2 2453702.64867 0.9975 0.0058 
T10 APT 0.8m (b+y)/2 2453702.64967 1.0012 0.0058 
T10 APT 0.8m (b+y)/2 2453702.65057 1.0108 0.0059 
T10 APT 0.8m (b+y)/2 2453702.65427 1.0059 0.0059 
T10 APT 0.8m (b+y)/2 2453702.65527 1.0105 0.0060 
T10 APT 0.8m (b+y)/2 2453702.65617 0.9998 0.0060 
T10 APT 0.8m (b+y)/2 2453702.65717 1.0007 0.0060 
T10 APT 0.8m (b+y)/2 2453857.83772 0.9982 0.0030 
T10 APT 0.8m (b+y)/2 2453857.83862 0.9972 0.0030 
T10 APT 0.8m (b+y)/2 2453857.83962 0.9992 0.0030 
T10 APT 0.8m (b+y)/2 2453857.84052 1.0051 0.0030 
T10 APT 0.8m (b+y)/2 2453857.84142 1.0000 0.0030 
T10 APT 0.8m (b+y)/2 2453857.84242 0.9980 0.0030 
T10 APT 0.8m (b+y)/2 2453857.84332 0.9991 0.0030 
T10 APT 0.8m (b+y)/2 2453857.84432 1.0050 0.0030 
T10 APT 0.8m (b+y)/2 2453857.84522 0.9988 0.0030 
T10 APT 0.8m (b+y)/2 2453857.84672 0.9965 0.0029 
T10 APT 0.8m (b+y)/2 2453857.84772 0.9929 0.0029 
T10 APT 0.8m (b+y)/2 2453857.84862 0.9941 0.0029 
T10 APT 0.8m (b+y)/2 2453857.84962 1.0046 0.0029 
T10 APT 0.8m (b+y)/2 2453857.85052 0.9994 0.0029 
T10 APT 0.8m (b+y)/2 2453857.85152 0.9977 0.0029 
T10 APT 0.8m (b+y)/2 2453857.85242 0.9994 0.0029 
T10 APT 0.8m (b+y)/2 2453857.85342 0.9945 0.0029 
T10 APT 0.8m (b+y)/2 2453857.85432 1.0019 0.0029 
T10 APT 0.8m (b+y)/2 2453857.85532 0.9989 0.0029 
T10 APT 0.8m (b+y)/2 2453857.85683 1.0048 0.0028 
T10 APT 0.8m (b+y)/2 2453857.85773 0.9988 0.0028 
T10 APT 0.8m (b+y)/2 2453857.85873 0.9998 0.0028 
T10 APT 0.8m (b+y)/2 2453857.85963 1.0002 0.0028 
T10 APT 0.8m (b+y)/2 2453857.86052 1.0004 0.0028 
T10 APT 0.8m (b+y)/2 2453857.86153 0.9966 0.0028 
T10 APT 0.8m (b+y)/2 2453857.86242 1.0025 0.0028 
T10 APT 0.8m (b+y)/2 2453857.86343 1.0016 0.0028 
T10 APT 0.8m (b+y)/2 2453857.86432 1.0012 0.0028 
T10 APT 0.8m (b+y)/2 2453857.86533 0.9997 0.0028 
T10 APT 0.8m (b+y)/2 2453857.86682 0.9980 0.0027 
T10 APT 0.8m (b+y)/2 2453857.86783 0.9968 0.0027 
T10 APT 0.8m (b+y)/2 2453857.86882 1.0014 0.0027 
T10 APT 0.8m (b+y)/2 2453857.86973 1.0001 0.0027 
T10 APT 0.8m (b+y)/2 2453857.87073 0.9980 0.0027 
T10 APT 0.8m (b+y)/2 2453857.87163 1.0051 0.0027 
T10 APT 0.8m (b+y)/2 2453857.87263 0.9927 0.0027 
T10 APT 0.8m (b+y)/2 2453857.87353 1.0014 0.0027 
T10 APT 0.8m (b+y)/2 2453857.87453 0.9967 0.0027 
T10 APT 0.8m (b+y)/2 2453857.87553 0.9945 0.0027 
T10 APT 0.8m (b+y)/2 2453857.87703 0.9913 0.0026 
T10 APT 0.8m (b+y)/2 2453857.87793 0.9854 0.0026 
T10 APT 0.8m (b+y)/2 2453857.87893 0.9878 0.0026 
T10 APT 0.8m (b+y)/2 2453857.87983 0.9879 0.0026 
T10 APT 0.8m (b+y)/2 2453857.88083 0.9839 0.0026 
T10 APT 0.8m (b+y)/2 2453857.88173 0.9838 0.0026 
T10 APT 0.8m (b+y)/2 2453857.88273 0.9861 0.0026 
T10 APT 0.8m (b+y)/2 2453857.88363 0.9768 0.0026 
T10 APT 0.8m (b+y)/2 2453857.88463 0.9797 0.0026 
T10 APT 0.8m (b+y)/2 2453857.88563 0.9815 0.0025 
T10 APT 0.8m (b+y)/2 2453857.88713 0.9806 0.0025 
T10 APT 0.8m (b+y)/2 2453857.88803 0.9780 0.0025 
T10 APT 0.8m (b+y)/2 2453857.88893 0.9770 0.0025 
T10 APT 0.8m (b+y)/2 2453857.88993 0.9772 0.0025 
T10 APT 0.8m (b+y)/2 2453857.89083 0.9806 0.0025 
T10 APT 0.8m (b+y)/2 2453857.89183 0.9779 0.0025 
T10 APT 0.8m (b+y)/2 2453857.89273 0.9799 0.0025 
T10 APT 0.8m (b+y)/2 2453857.89373 0.9756 0.0025 
T10 APT 0.8m (b+y)/2 2453857.89463 0.9760 0.0025 
T10 APT 0.8m (b+y)/2 2453857.90743 0.9732 0.0023 
T10 APT 0.8m (b+y)/2 2453857.90833 0.9748 0.0023 
T10 APT 0.8m (b+y)/2 2453857.90933 0.9758 0.0023 
T10 APT 0.8m (b+y)/2 2453857.91023 0.9734 0.0023 
T10 APT 0.8m (b+y)/2 2453857.91123 0.9762 0.0023 
T10 APT 0.8m (b+y)/2 2453857.91213 0.9756 0.0023 
T10 APT 0.8m (b+y)/2 2453857.91313 0.9732 0.0023 
T10 APT 0.8m (b+y)/2 2453857.91403 0.9739 0.0023 
T10 APT 0.8m (b+y)/2 2453857.91503 0.9749 0.0022 
T10 APT 0.8m (b+y)/2 2453857.91593 0.9792 0.0022 
T10 APT 0.8m (b+y)/2 2453857.91743 0.9760 0.0022 
T10 APT 0.8m (b+y)/2 2453857.91843 0.9754 0.0022 
T10 APT 0.8m (b+y)/2 2453857.91933 0.9742 0.0022 
T10 APT 0.8m (b+y)/2 2453857.92033 0.9759 0.0022 
T10 APT 0.8m (b+y)/2 2453857.92123 0.9761 0.0022 
T10 APT 0.8m (b+y)/2 2453857.92223 0.9747 0.0022 
T10 APT 0.8m (b+y)/2 2453857.92313 0.9751 0.0022 
T10 APT 0.8m (b+y)/2 2453857.92413 0.9813 0.0022 
T10 APT 0.8m (b+y)/2 2453857.92503 0.9751 0.0021 
T10 APT 0.8m (b+y)/2 2453857.92603 0.9783 0.0021 
T10 APT 0.8m (b+y)/2 2453857.92753 0.9782 0.0021 
T10 APT 0.8m (b+y)/2 2453857.92843 0.9775 0.0021 
T10 APT 0.8m (b+y)/2 2453857.92943 0.9837 0.0021 
T10 APT 0.8m (b+y)/2 2453857.93033 0.9834 0.0021 
T10 APT 0.8m (b+y)/2 2453857.93133 0.9807 0.0021 
T10 APT 0.8m (b+y)/2 2453857.93233 0.9847 0.0021 
T10 APT 0.8m (b+y)/2 2453857.93323 0.9901 0.0021 
T10 APT 0.8m (b+y)/2 2453857.93423 0.9870 0.0021 
T10 APT 0.8m (b+y)/2 2453857.93513 0.9903 0.0020 
T10 APT 0.8m (b+y)/2 2453857.93613 0.9933 0.0020 
T10 APT 0.8m (b+y)/2 2453857.93763 0.9921 0.0020 
T10 APT 0.8m (b+y)/2 2453857.93863 0.9925 0.0020 
T10 APT 0.8m (b+y)/2 2453857.93953 0.9967 0.0020 
T10 APT 0.8m (b+y)/2 2453857.94053 0.9948 0.0020 
T10 APT 0.8m (b+y)/2 2453857.94143 0.9954 0.0020 
T10 APT 0.8m (b+y)/2 2453857.94243 0.9976 0.0020 
T10 APT 0.8m (b+y)/2 2453857.94343 0.9974 0.0020 
T10 APT 0.8m (b+y)/2 2453857.94433 1.0030 0.0019 
T10 APT 0.8m (b+y)/2 2453857.94533 1.0017 0.0019 
T10 APT 0.8m (b+y)/2 2453857.94633 0.9999 0.0019 
T10 APT 0.8m (b+y)/2 2453857.94783 1.0005 0.0019 
T10 APT 0.8m (b+y)/2 2453857.94873 1.0010 0.0019 
T10 APT 0.8m (b+y)/2 2453857.94963 1.0022 0.0019 
T10 APT 0.8m (b+y)/2 2453857.95063 0.9992 0.0019 
T10 APT 0.8m (b+y)/2 2453857.95163 0.9976 0.0019 
T10 APT 0.8m (b+y)/2 2453857.95253 1.0001 0.0019 
T10 APT 0.8m (b+y)/2 2453857.95353 1.0020 0.0019 
T10 APT 0.8m (b+y)/2 2453857.95443 1.0025 0.0018 
T10 APT 0.8m (b+y)/2 2453857.95533 1.0027 0.0018 
T10 APT 0.8m (b+y)/2 2453857.95633 0.9977 0.0018 
T10 APT 0.8m (b+y)/2 2453857.95783 1.0028 0.0018 
T10 APT 0.8m (b+y)/2 2453857.95873 1.0002 0.0018 
T10 APT 0.8m (b+y)/2 2453857.95963 1.0029 0.0018 
T10 APT 0.8m (b+y)/2 2453857.96063 1.0007 0.0018 
T10 APT 0.8m (b+y)/2 2453857.96163 1.0014 0.0018 
T10 APT 0.8m (b+y)/2 2453857.96253 0.9996 0.0018 
T10 APT 0.8m (b+y)/2 2453857.96353 1.0000 0.0017 
T10 APT 0.8m (b+y)/2 2453857.96443 0.9986 0.0017 
T10 APT 0.8m (b+y)/2 2453857.96533 1.0024 0.0017 
T10 APT 0.8m (b+y)/2 2453857.96633 0.9985 0.0017 
T10 APT 0.8m (b+y)/2 2453857.96783 0.9985 0.0017 
T10 APT 0.8m (b+y)/2 2453857.96873 1.0013 0.0017 
T10 APT 0.8m (b+y)/2 2453857.96973 0.9999 0.0017 
T10 APT 0.8m (b+y)/2 2453857.97063 0.9993 0.0017 
T10 APT 0.8m (b+y)/2 2453857.97163 0.9993 0.0017 
T10 APT 0.8m (b+y)/2 2453857.97253 1.0019 0.0017 
T10 APT 0.8m (b+y)/2 2453857.97353 1.0012 0.0017 
T10 APT 0.8m (b+y)/2 2453857.97443 0.9996 0.0016 
T10 APT 0.8m (b+y)/2 2453857.97543 0.9987 0.0016 
T10 APT 0.8m (b+y)/2 2453857.97633 0.9990 0.0016 
T10 APT 0.8m (b+y)/2 2453857.97783 0.9975 0.0016 
T10 APT 0.8m (b+y)/2 2453857.97883 1.0004 0.0016 
T10 APT 0.8m (b+y)/2 2453857.98163 0.9987 0.0016 
T10 APT 0.8m (b+y)/2 2453857.98263 0.9998 0.0016 
T10 APT 0.8m (b+y)/2 2453857.98353 0.9979 0.0015 
T10 APT 0.8m (b+y)/2 2453857.98443 0.9975 0.0015 
T10 APT 0.8m (b+y)/2 2453877.77554 0.9955 0.0034 
T10 APT 0.8m (b+y)/2 2453877.77644 0.9975 0.0034 
T10 APT 0.8m (b+y)/2 2453877.77744 1.0007 0.0034 
T10 APT 0.8m (b+y)/2 2453877.77834 1.0018 0.0034 
T10 APT 0.8m (b+y)/2 2453877.77924 1.0049 0.0034 
T10 APT 0.8m (b+y)/2 2453877.78024 1.0029 0.0034 
T10 APT 0.8m (b+y)/2 2453877.78114 1.0007 0.0034 
T10 APT 0.8m (b+y)/2 2453877.78214 0.9968 0.0033 
T10 APT 0.8m (b+y)/2 2453877.78304 0.9957 0.0033 
T10 APT 0.8m (b+y)/2 2453877.78394 0.9988 0.0033 
T10 APT 0.8m (b+y)/2 2453877.78544 0.9954 0.0033 
T10 APT 0.8m (b+y)/2 2453877.78734 0.9965 0.0033 
T10 APT 0.8m (b+y)/2 2453877.78834 1.0029 0.0033 
T10 APT 0.8m (b+y)/2 2453877.78924 0.9975 0.0033 
T10 APT 0.8m (b+y)/2 2453877.79024 1.0039 0.0033 
T10 APT 0.8m (b+y)/2 2453877.79114 0.9956 0.0032 
T10 APT 0.8m (b+y)/2 2453877.79304 0.9962 0.0032 
T10 APT 0.8m (b+y)/2 2453877.79404 0.9975 0.0032 
T10 APT 0.8m (b+y)/2 2453877.79554 1.0022 0.0032 
T10 APT 0.8m (b+y)/2 2453877.79644 1.0020 0.0032 
T10 APT 0.8m (b+y)/2 2453877.79744 1.0004 0.0032 
T10 APT 0.8m (b+y)/2 2453877.79834 0.9972 0.0032 
T10 APT 0.8m (b+y)/2 2453877.79924 0.9969 0.0032 
T10 APT 0.8m (b+y)/2 2453877.80024 0.9990 0.0032 
T10 APT 0.8m (b+y)/2 2453877.80114 0.9997 0.0031 
T10 APT 0.8m (b+y)/2 2453877.80214 0.9963 0.0031 
T10 APT 0.8m (b+y)/2 2453877.80304 0.9993 0.0031 
T10 APT 0.8m (b+y)/2 2453877.80404 1.0023 0.0031 
T10 APT 0.8m (b+y)/2 2453877.80554 1.0003 0.0031 
T10 APT 0.8m (b+y)/2 2453877.80644 1.0041 0.0031 
T10 APT 0.8m (b+y)/2 2453877.80744 1.0032 0.0031 
T10 APT 0.8m (b+y)/2 2453877.80834 1.0055 0.0031 
T10 APT 0.8m (b+y)/2 2453877.80924 0.9996 0.0031 
T10 APT 0.8m (b+y)/2 2453877.81024 0.9974 0.0030 
T10 APT 0.8m (b+y)/2 2453877.81204 1.0016 0.0030 
T10 APT 0.8m (b+y)/2 2453877.81304 1.0047 0.0030 
T10 APT 0.8m (b+y)/2 2453877.81394 1.0028 0.0030 
T10 APT 0.8m (b+y)/2 2453877.81544 0.9946 0.0030 
T10 APT 0.8m (b+y)/2 2453877.81644 1.0052 0.0030 
T10 APT 0.8m (b+y)/2 2453877.81734 1.0019 0.0030 
T10 APT 0.8m (b+y)/2 2453877.81824 0.9981 0.0030 
T10 APT 0.8m (b+y)/2 2453877.81924 1.0007 0.0029 
T10 APT 0.8m (b+y)/2 2453877.82014 1.0054 0.0029 
T10 APT 0.8m (b+y)/2 2453877.82114 1.0032 0.0029 
T10 APT 0.8m (b+y)/2 2453877.82204 0.9969 0.0029 
T10 APT 0.8m (b+y)/2 2453877.82304 0.9999 0.0029 
T10 APT 0.8m (b+y)/2 2453877.82394 1.0010 0.0029 
T10 APT 0.8m (b+y)/2 2453877.82634 0.9945 0.0029 
T10 APT 0.8m (b+y)/2 2453877.82734 0.9952 0.0029 
T10 APT 0.8m (b+y)/2 2453877.82834 1.0001 0.0029 
T10 APT 0.8m (b+y)/2 2453877.82924 0.9969 0.0028 
T10 APT 0.8m (b+y)/2 2453877.83024 1.0013 0.0028 
T10 APT 0.8m (b+y)/2 2453877.83114 1.0028 0.0028 
T10 APT 0.8m (b+y)/2 2453877.83214 1.0016 0.0028 
T10 APT 0.8m (b+y)/2 2453877.83304 0.9932 0.0028 
T10 APT 0.8m (b+y)/2 2453877.83404 0.9981 0.0028 
T10 APT 0.8m (b+y)/2 2453877.83554 0.9998 0.0028 
T10 APT 0.8m (b+y)/2 2453877.83644 1.0014 0.0028 
T10 APT 0.8m (b+y)/2 2453877.83744 1.0025 0.0028 
T10 APT 0.8m (b+y)/2 2453877.83834 0.9981 0.0027 
T10 APT 0.8m (b+y)/2 2453877.83934 0.9988 0.0027 
T10 APT 0.8m (b+y)/2 2453877.84024 0.9990 0.0027 
T10 APT 0.8m (b+y)/2 2453877.84124 0.9993 0.0027 
T10 APT 0.8m (b+y)/2 2453877.84214 0.9986 0.0027 
T10 APT 0.8m (b+y)/2 2453877.84314 0.9926 0.0027 
T10 APT 0.8m (b+y)/2 2453877.84404 0.9897 0.0027 
T10 APT 0.8m (b+y)/2 2453877.84554 0.9942 0.0027 
T10 APT 0.8m (b+y)/2 2453877.84654 0.9883 0.0027 
T10 APT 0.8m (b+y)/2 2453877.84744 0.9947 0.0027 
T10 APT 0.8m (b+y)/2 2453877.84844 0.9950 0.0026 
T10 APT 0.8m (b+y)/2 2453877.84934 0.9850 0.0026 
T10 APT 0.8m (b+y)/2 2453877.85034 0.9894 0.0026 
T10 APT 0.8m (b+y)/2 2453877.85124 0.9870 0.0026 
T10 APT 0.8m (b+y)/2 2453877.85224 0.9841 0.0026 
T10 APT 0.8m (b+y)/2 2453877.85314 0.9746 0.0026 
T10 APT 0.8m (b+y)/2 2453877.85414 0.9782 0.0026 
T10 APT 0.8m (b+y)/2 2453877.86434 0.9728 0.0025 
T10 APT 0.8m (b+y)/2 2453877.86534 0.9765 0.0025 
T10 APT 0.8m (b+y)/2 2453877.86634 0.9732 0.0024 
T10 APT 0.8m (b+y)/2 2453877.86724 0.9754 0.0024 
T10 APT 0.8m (b+y)/2 2453877.86825 0.9755 0.0024 
T10 APT 0.8m (b+y)/2 2453877.86914 0.9778 0.0024 
T10 APT 0.8m (b+y)/2 2453877.87015 0.9719 0.0024 
T10 APT 0.8m (b+y)/2 2453877.87115 0.9751 0.0024 
T10 APT 0.8m (b+y)/2 2453877.87205 0.9749 0.0024 
T10 APT 0.8m (b+y)/2 2453877.87304 0.9738 0.0024 
T10 APT 0.8m (b+y)/2 2453877.87455 0.9729 0.0024 
T10 APT 0.8m (b+y)/2 2453877.87555 0.9732 0.0024 
T10 APT 0.8m (b+y)/2 2453877.87645 0.9773 0.0023 
T10 APT 0.8m (b+y)/2 2453877.87745 0.9719 0.0023 
T10 APT 0.8m (b+y)/2 2453877.87835 0.9733 0.0023 
T10 APT 0.8m (b+y)/2 2453877.87934 0.9784 0.0023 
T10 APT 0.8m (b+y)/2 2453877.88034 0.9737 0.0023 
T10 APT 0.8m (b+y)/2 2453877.88124 0.9755 0.0023 
T10 APT 0.8m (b+y)/2 2453877.88224 0.9766 0.0023 
T10 APT 0.8m (b+y)/2 2453877.88315 0.9764 0.0023 
T10 APT 0.8m (b+y)/2 2453877.88475 0.9738 0.0022 
T10 APT 0.8m (b+y)/2 2453877.88565 0.9776 0.0022 
T10 APT 0.8m (b+y)/2 2453877.88665 0.9745 0.0022 
T10 APT 0.8m (b+y)/2 2453877.88755 0.9756 0.0022 
T10 APT 0.8m (b+y)/2 2453877.88855 0.9762 0.0022 
T10 APT 0.8m (b+y)/2 2453877.88945 0.9781 0.0022 
T10 APT 0.8m (b+y)/2 2453877.89045 0.9740 0.0022 
T10 APT 0.8m (b+y)/2 2453877.89135 0.9751 0.0022 
T10 APT 0.8m (b+y)/2 2453877.89235 0.9775 0.0022 
T10 APT 0.8m (b+y)/2 2453877.89335 0.9742 0.0022 
T10 APT 0.8m (b+y)/2 2453877.89475 0.9753 0.0021 
T10 APT 0.8m (b+y)/2 2453877.89575 0.9761 0.0021 
T10 APT 0.8m (b+y)/2 2453877.89675 0.9779 0.0021 
T10 APT 0.8m (b+y)/2 2453877.89765 0.9790 0.0021 
T10 APT 0.8m (b+y)/2 2453877.89865 0.9818 0.0021 
T10 APT 0.8m (b+y)/2 2453877.89965 0.9835 0.0021 
T10 APT 0.8m (b+y)/2 2453877.90055 0.9868 0.0021 
T10 APT 0.8m (b+y)/2 2453877.90155 0.9864 0.0021 
T10 APT 0.8m (b+y)/2 2453877.90245 0.9886 0.0021 
T10 APT 0.8m (b+y)/2 2453877.90335 0.9890 0.0021 
T10 APT 0.8m (b+y)/2 2453877.90495 0.9903 0.0020 
T10 APT 0.8m (b+y)/2 2453877.90585 0.9896 0.0020 
T10 APT 0.8m (b+y)/2 2453877.90685 0.9946 0.0020 
T10 APT 0.8m (b+y)/2 2453877.90775 0.9970 0.0020 
T10 APT 0.8m (b+y)/2 2453877.90875 0.9956 0.0020 
T10 APT 0.8m (b+y)/2 2453877.90965 0.9972 0.0020 
T10 APT 0.8m (b+y)/2 2453877.91065 0.9979 0.0020 
T10 APT 0.8m (b+y)/2 2453877.91165 0.9978 0.0020 
T10 APT 0.8m (b+y)/2 2453877.91255 0.9980 0.0020 
T10 APT 0.8m (b+y)/2 2453877.91345 0.9991 0.0020 
T10 APT 0.8m (b+y)/2 2453877.91495 0.9988 0.0019 
T10 APT 0.8m (b+y)/2 2453877.91595 0.9997 0.0019 
T10 APT 0.8m (b+y)/2 2453877.91695 1.0003 0.0019 
T10 APT 0.8m (b+y)/2 2453877.91785 1.0012 0.0019 
T10 APT 0.8m (b+y)/2 2453877.91885 1.0006 0.0019 
T10 APT 0.8m (b+y)/2 2453877.91975 0.9971 0.0019 
T10 APT 0.8m (b+y)/2 2453877.92075 0.9978 0.0019 
T10 APT 0.8m (b+y)/2 2453877.92175 1.0007 0.0019 
T10 APT 0.8m (b+y)/2 2453877.92265 1.0001 0.0019 
T10 APT 0.8m (b+y)/2 2453877.92365 1.0004 0.0018 
T10 APT 0.8m (b+y)/2 2453877.92505 1.0000 0.0018 
T10 APT 0.8m (b+y)/2 2453877.92605 1.0003 0.0018 
T10 APT 0.8m (b+y)/2 2453877.92695 1.0000 0.0018 
T10 APT 0.8m (b+y)/2 2453877.92795 1.0009 0.0018 
T10 APT 0.8m (b+y)/2 2453877.92895 1.0014 0.0018 
T10 APT 0.8m (b+y)/2 2453877.92985 1.0004 0.0018 
T10 APT 0.8m (b+y)/2 2453877.93075 1.0006 0.0018 
T10 APT 0.8m (b+y)/2 2453877.93175 0.9988 0.0017 
T10 APT 0.8m (b+y)/2 2453877.93275 0.9989 0.0017 
T10 APT 0.8m (b+y)/2 2453877.93365 1.0018 0.0017 
T10 APT 0.8m (b+y)/2 2453877.93515 1.0007 0.0017 
T10 APT 0.8m (b+y)/2 2453877.93615 1.0006 0.0017 
T10 APT 0.8m (b+y)/2 2453877.93705 0.9976 0.0017 
T10 APT 0.8m (b+y)/2 2453877.93795 0.9982 0.0017 
T10 APT 0.8m (b+y)/2 2453877.93985 1.0010 0.0017 
T10 APT 0.8m (b+y)/2 2453877.94085 0.9993 0.0017 
T10 APT 0.8m (b+y)/2 2453877.94175 1.0025 0.0016 
T10 APT 0.8m (b+y)/2 2453877.94275 1.0003 0.0016 
T10 APT 0.8m (b+y)/2 2453877.94365 1.0008 0.0016 
T10 APT 0.8m (b+y)/2 2453877.94515 0.9992 0.0016 
T10 APT 0.8m (b+y)/2 2453877.94615 0.9979 0.0016 
T10 APT 0.8m (b+y)/2 2453877.94705 1.0001 0.0016 
T10 APT 0.8m (b+y)/2 2453877.94795 0.9983 0.0016 
T10 APT 0.8m (b+y)/2 2453877.94895 0.9998 0.0016 
T10 APT 0.8m (b+y)/2 2453877.94995 0.9997 0.0016 
T10 APT 0.8m (b+y)/2 2453877.95085 1.0007 0.0015 
T10 APT 0.8m (b+y)/2 2453877.95185 1.0020 0.0015 
T10 APT 0.8m (b+y)/2 2453877.95275 0.9986 0.0015 
T10 APT 0.8m (b+y)/2 2453877.95375 0.9980 0.0015 
T10 APT 0.8m (b+y)/2 2453877.95525 0.9994 0.0015 
T10 APT 0.8m (b+y)/2 2453877.95615 0.9976 0.0015 
T10 APT 0.8m (b+y)/2 2453877.95715 0.9993 0.0015 
T10 APT 0.8m (b+y)/2 2453877.95805 0.9997 0.0015 
T10 APT 0.8m (b+y)/2 2453877.95905 0.9992 0.0015 
T10 APT 0.8m (b+y)/2 2453877.96085 1.0010 0.0014 
T10 APT 0.8m (b+y)/2 2453877.96185 0.9981 0.0014 
T10 APT 0.8m (b+y)/2 2453877.96275 1.0008 0.0014 
T10 APT 0.8m (b+y)/2 2453877.96375 1.0013 0.0014 
T10 APT 0.8m (b+y)/2 2453877.96525 1.0004 0.0014 
T10 APT 0.8m (b+y)/2 2453877.96615 1.0007 0.0014 
T10 APT 0.8m (b+y)/2 2453877.96715 1.0019 0.0014 
T10 APT 0.8m (b+y)/2 2453877.96815 1.0005 0.0014 
T10 APT 0.8m (b+y)/2 2453897.75327 1.0004 0.0024 
T10 APT 0.8m (b+y)/2 2453897.75417 0.9971 0.0024 
T10 APT 0.8m (b+y)/2 2453897.75517 1.0031 0.0024 
T10 APT 0.8m (b+y)/2 2453897.75607 1.0056 0.0024 
T10 APT 0.8m (b+y)/2 2453897.75707 1.0059 0.0024 
T10 APT 0.8m (b+y)/2 2453897.75797 1.0034 0.0024 
T10 APT 0.8m (b+y)/2 2453897.75887 0.9969 0.0024 
T10 APT 0.8m (b+y)/2 2453897.75987 0.9984 0.0024 
T10 APT 0.8m (b+y)/2 2453897.76077 1.0012 0.0024 
T10 APT 0.8m (b+y)/2 2453897.76227 0.9959 0.0024 
T10 APT 0.8m (b+y)/2 2453897.76327 1.0002 0.0024 
T10 APT 0.8m (b+y)/2 2453897.76417 0.9988 0.0024 
T10 APT 0.8m (b+y)/2 2453897.76517 0.9949 0.0024 
T10 APT 0.8m (b+y)/2 2453897.76607 0.9985 0.0024 
T10 APT 0.8m (b+y)/2 2453897.76697 1.0024 0.0024 
T10 APT 0.8m (b+y)/2 2453897.76797 0.9997 0.0024 
T10 APT 0.8m (b+y)/2 2453897.76887 0.9984 0.0023 
T10 APT 0.8m (b+y)/2 2453897.76987 0.9993 0.0023 
T10 APT 0.8m (b+y)/2 2453897.77077 0.9991 0.0023 
T10 APT 0.8m (b+y)/2 2453897.77227 0.9932 0.0023 
T10 APT 0.8m (b+y)/2 2453897.77317 0.9982 0.0023 
T10 APT 0.8m (b+y)/2 2453897.77417 0.9977 0.0023 
T10 APT 0.8m (b+y)/2 2453897.77507 1.0006 0.0023 
T10 APT 0.8m (b+y)/2 2453897.77597 0.9978 0.0023 
T10 APT 0.8m (b+y)/2 2453897.77697 0.9989 0.0023 
T10 APT 0.8m (b+y)/2 2453897.77797 0.9990 0.0023 
T10 APT 0.8m (b+y)/2 2453897.77887 0.9976 0.0023 
T10 APT 0.8m (b+y)/2 2453897.77977 1.0024 0.0023 
T10 APT 0.8m (b+y)/2 2453897.78077 1.0016 0.0023 
T10 APT 0.8m (b+y)/2 2453897.78227 0.9985 0.0023 
T10 APT 0.8m (b+y)/2 2453897.78317 0.9954 0.0023 
T10 APT 0.8m (b+y)/2 2453897.78407 0.9976 0.0023 
T10 APT 0.8m (b+y)/2 2453897.78507 1.0003 0.0023 
T10 APT 0.8m (b+y)/2 2453897.78607 1.0040 0.0023 
T10 APT 0.8m (b+y)/2 2453897.78697 1.0036 0.0023 
T10 APT 0.8m (b+y)/2 2453897.78797 1.0032 0.0023 
T10 APT 0.8m (b+y)/2 2453897.78887 1.0018 0.0023 
T10 APT 0.8m (b+y)/2 2453897.78987 0.9988 0.0023 
T10 APT 0.8m (b+y)/2 2453897.79077 1.0004 0.0022 
T10 APT 0.8m (b+y)/2 2453897.79227 1.0036 0.0022 
T10 APT 0.8m (b+y)/2 2453897.79327 1.0029 0.0022 
T10 APT 0.8m (b+y)/2 2453897.79427 1.0028 0.0022 
T10 APT 0.8m (b+y)/2 2453897.79517 1.0020 0.0022 
T10 APT 0.8m (b+y)/2 2453897.79617 1.0018 0.0022 
T10 APT 0.8m (b+y)/2 2453897.79707 0.9976 0.0022 
T10 APT 0.8m (b+y)/2 2453897.79807 0.9967 0.0022 
T10 APT 0.8m (b+y)/2 2453897.79898 0.9990 0.0022 
T10 APT 0.8m (b+y)/2 2453897.79997 0.9994 0.0022 
T10 APT 0.8m (b+y)/2 2453897.80088 1.0003 0.0022 
T10 APT 0.8m (b+y)/2 2453897.80237 1.0010 0.0022 
T10 APT 0.8m (b+y)/2 2453897.80327 0.9999 0.0022 
T10 APT 0.8m (b+y)/2 2453897.80428 0.9985 0.0022 
T10 APT 0.8m (b+y)/2 2453897.80517 1.0015 0.0022 
T10 APT 0.8m (b+y)/2 2453897.80618 1.0001 0.0022 
T10 APT 0.8m (b+y)/2 2453897.80707 0.9999 0.0022 
T10 APT 0.8m (b+y)/2 2453897.80797 0.9983 0.0022 
